word,pos,assigned_cefr,level_source,assigned_level_frequency,total_frequency,crf_A1,crf_A2,crf_B1,crf_B2,crf_C1,crf_C2,crf_total,beacco_A1,beacco_A2,beacco_B1,beacco_B2,beacco_C1,beacco_C2,beacco_total,beacco_level,match_method,crf_word,crf_pos,beacco_word,beacco_pos,normalized_word,normalized_pos,crf_source_row,beacco_source_row
couque,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,couque,N,couque,NOM,couque,NOUN,4017,3251.0
coutelier,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,coutelier,N,coutelier,NOM,coutelier,NOUN,4060,3288.0
cramique,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,cramique,N,cramique,NOM,cramique,NOUN,4090,3317.0
craquelin,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,craquelin,N,craquelin,NOM,craquelin,NOUN,4096,3324.0
credo,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,credo,N,credo,NOM,credo,NOUN,4103,3331.0
cuissetax,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,cuissetax,N,,,cuissetax,NOUN,4243,
cône,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,cône,N,cône,NOM,cône,NOUN,4344,3532.0
dancing,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,dancing,N,dancing,NOM,dancing,NOUN,4391,3556.0
de ce fait,ADV,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,de ce fait,ADV,,,de ce fait,ADV,4460,
des quoi encore,ADV,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,des quoi encore,ADV,,,des quoi encore,ADV,4605,
diable,DET,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,diable,DET,,,diable,DET,4677,
dicision,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,dicision,N,,,dicision,NOUN,4695,
dopamine,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,dopamine,N,dopamine,NOM,dopamine,NOUN,4978,3908.0
dracher,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,dracher,V,dracher,VER,dracher,VERB,5023,3943.0
dudit,PREP,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,dudit,PREP,,,dudit,PREP,5074,
débouté,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,débouté,N,débouté,NOM,débouté,NOUN,5138,4033.0
débrider,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,débrider,V,débrider,VER,débrider,VERB,5142,4036.0
décentralisée,ADJ,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,décentralisée,A,,,décentralisée,ADJ,5165,
décorner,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,décorner,V,décorner,VER,décorner,VERB,5225,4113.0
déduction faite du,PREP,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,déduction faite du,PREP,,,déduction faite du,PREP,5258,
dégaine,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,dégaine,N,dégaine,NOM,dégaine,NOUN,5304,4183.0
dépréciation,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,dépréciation,N,dépréciation,NOM,dépréciation,NOUN,5481,4342.0
désagrément,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,désagrément,N,désagrément,NOM,désagrément,NOUN,5514,4373.0
déshonorant,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,déshonorant,A,déshonorant,ADJ,déshonorant,ADJ,5544,4398.0
emmerderesse,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,emmerderesse,N,,,emmerderesse,NOUN,5744,
emmerdeur,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,emmerdeur,N,emmerdeur,NOM,emmerdeur,NOUN,5745,4558.0
en aucune façon,ADV,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,en aucune façon,ADV,,,en aucune façon,ADV,5797,
en cause de,PREP,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,en cause de,PREP,,,en cause de,PREP,5814,
en douce,ADV,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,en douce,ADV,,,en douce,ADV,5848,
en entrée,ADV,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,en entrée,ADV,,,en entrée,ADV,5856,
en plastique du fait de,PREP,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,en plastique du fait de,PREP,,,en plastique du fait de,PREP,5947,
entier,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,entier,N,,,entier,NOUN,6206,
esse,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,esse,N,esse,NOM,esse,NOUN,6330,4841.0
esthète,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,esthète,A,esthète,ADJ,esthète,ADJ,6347,4856.0
estropier,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,estropier,V,estropier,VER,estropier,VERB,6356,4865.0
ethnocentrisme,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,ethnocentrisme,N,ethnocentrisme,NOM,ethnocentrisme,NOUN,6368,4870.0
eur,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,eur,N,,,eur,NOUN,6379,
femme - au - foyer,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,femme - au - foyer,N,,,femme - au - foyer,NOUN,6736,
fervent,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,fervent,N,,,fervent,NOUN,6764,
ffort,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,ffort,N,,,ffort,NOUN,6782,
fixé,ADJ,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,fixé,A,,,fixé,ADJ,6874,
fondu,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,fondu,N,fondu,NOM,fondu,NOUN,6980,5384.0
fortuit,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,fortuit,A,fortuit,ADJ,fortuit,ADJ,7023,5427.0
fraîch,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,fraîch,N,,,fraîch,NOUN,7120,
fâcherie,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,fâcherie,N,fâcherie,NOM,fâcherie,NOUN,7233,5622.0
fécule,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,fécule,N,fécule,NOM,fécule,NOUN,7242,5629.0
fêlé,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,fêlé,A,fêlé,ADJ,fêlé,ADJ,7272,5654.0
galopant,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,galopant,A,galopant,ADJ,galopant,ADJ,7311,5684.0
gendarmettes,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,gendarmettes,N,,,gendarmettes,NOUN,7392,
glorieuses,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,glorieuses,N,,,glorieuses,NOUN,7458,
gozettes,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,gozettes,N,,,gozettes,NOUN,7504,
grillager,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,grillager,V,grillager,VER,grillager,VERB,7580,5915.0
gueuler,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,gueuler,V,gueuler,VER,gueuler,VERB,7650,5972.0
had,X,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,had,X,,,had,X,7766,
hermétiquement,ADV,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,hermétiquement,ADV,hermétiquement,ADV,hermétiquement,ADV,7849,6143.0
hindou,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,hindou,A,hindou,ADJ,hindou,ADJ,7881,6167.0
homonyme,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,homonyme,N,homonyme,NOM,homonyme,NOUN,7924,6204.0
horde,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,horde,N,horde,NOM,horde,NOUN,7949,6224.0
humanitaire / assistanat,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,humanitaire / assistanat,N,,,humanitaire / assistanat,NOUN,8009,
hyperviolence,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,hyperviolence,N,,,hyperviolence,NOUN,8058,
imprégnation,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,imprégnation,N,imprégnation,NOM,imprégnation,NOUN,8318,6517.0
indigent,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,indigent,A,indigent,ADJ,indigent,ADJ,8447,6641.0
indu,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,indu,A,indu,ADJ,indu,ADJ,8483,6679.0
inexécution,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,inexécution,N,inexécution,NOM,inexécution,NOUN,8520,6715.0
infructueux,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,infructueux,A,infructueux,ADJ,infructueux,ADJ,8574,6764.0
ingénieure,ADJ,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,ingénieure,A,,,ingénieure,ADJ,8585,
inhospitalier,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,inhospitalier,A,inhospitalier,ADJ,inhospitalier,ADJ,8595,6784.0
instrumentaliser,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,instrumentaliser,V,instrumentaliser,VER,instrumentaliser,VERB,8705,6889.0
international,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,international,N,,,international,NOUN,8771,
intracérébral,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,intracérébral,A,intracérébral,ADJ,intracérébral,ADJ,8819,6991.0
inébranlablement,ADV,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,inébranlablement,ADV,inébranlablement,ADV,inébranlablement,ADV,8898,7061.0
irrespirable,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,irrespirable,A,irrespirable,ADJ,irrespirable,ADJ,8931,7086.0
irrésistiblement,ADV,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,irrésistiblement,ADV,irrésistiblement,ADV,irrésistiblement,ADV,8951,7106.0
is,X,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,is,X,,,is,X,8953,
jeûne,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,jeûne,N,jeûne,NOM,jeûne,NOUN,9047,7174.0
jogger,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,unique_word,jogger,N,jogger,VER,jogger,NOUN,9055,7180.0
jouette,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,jouette,N,jouette,NOM,jouette,NOUN,9074,7196.0
jouissance,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,jouissance,N,jouissance,NOM,jouissance,NOUN,9078,7199.0
jumelage,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,jumelage,N,jumelage,NOM,jumelage,NOUN,9120,7234.0
jusqu' où,CONJ,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,jusqu' où,CONJS,,,jusqu' où,CONJ,9148,
lauréat,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,lauréat,N,lauréat,NOM,lauréat,NOUN,9330,7365.0
literie,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,literie,N,literie,NOM,literie,NOUN,9482,7476.0
locatif,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,locatif,A,locatif,ADJ,locatif,ADJ,9517,7504.0
longévité,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,longévité,N,longévité,NOM,longévité,NOUN,9561,7540.0
loque,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,loque,N,loque,NOM,loque,NOUN,9564,7543.0
lu,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,unique_word,lu,N,lu,ADJ,lu,NOUN,9599,7571.0
légumier,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,unique_word,légumier,A,légumier,NOM,légumier,ADJ,9685,7649.0
macdonnald,X,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,macdonnald,X,,,macdonnald,X,9704,
manichéisme,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,manichéisme,N,manichéisme,NOM,manichéisme,NOUN,9854,7796.0
manipulateur,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,manipulateur,N,manipulateur,NOM,manipulateur,NOUN,9864,7806.0
maquisard,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,maquisard,N,maquisard,NOM,maquisard,NOUN,9898,7839.0
marmaille,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,marmaille,N,marmaille,NOM,marmaille,NOUN,9944,7878.0
masculin,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,masculin,N,,,masculin,NOUN,9983,
meublant,ADJ,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,meublant,A,meublant,ADJ,meublant,ADJ,10131,8041.0
mi - journée,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,mi - journée,N,,,mi - journée,NOUN,10151,
micronutriment,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,micronutriment,N,,,micronutriment,NOUN,10170,
miser en avant,VERB,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,miser en avant,V,,,miser en avant,VERB,10275,
motion - type,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,motion - type,N,,,motion - type,NOUN,10470,
musli,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,musli,N,musli,NOM,musli,NOUN,10593,8410.0
navaja,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,navaja,N,navaja,NOM,navaja,NOUN,10834,8605.0
nef,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,nef,N,nef,NOM,nef,NOUN,10857,8619.0
neuromédiateur,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,neuromédiateur,N,,,neuromédiateur,NOUN,10878,
notice,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,notice,N,notice,NOM,notice,NOUN,10993,8726.0
noyau,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,noyau,N,noyau,NOM,noyau,NOUN,11020,8752.0
noyé,ADJ,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,noyé,A,,,noyé,ADJ,11022,
obligé,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,obligé,N,,,obligé,NOUN,11119,
obstination,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,obstination,N,obstination,NOM,obstination,NOUN,11136,8841.0
occultisme,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,occultisme,N,occultisme,NOM,occultisme,NOUN,11163,8866.0
ocytocine,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,ocytocine,N,ocytocine,NOM,ocytocine,NOUN,11174,8878.0
opportunément,ADV,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,opportunément,ADV,opportunément,ADV,opportunément,ADV,11280,8946.0
ouvre - boîte,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,ouvre - boîte,N,,,ouvre - boîte,NOUN,11421,
papoter,VERB,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,papoter,V,papoter,VER,papoter,VERB,11530,9161.0
par le biais de,PREP,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,par le biais de,PREP,,,par le biais de,PREP,11575,
par rapport au nombre de,PREP,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,par rapport au nombre de,PREP,,,par rapport au nombre de,PREP,11594,
parapsychologie,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,parapsychologie,N,parapsychologie,NOM,parapsychologie,NOUN,11633,9196.0
parmesan,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,parmesan,N,parmesan,NOM,parmesan,NOUN,11693,9254.0
passif,NOUN,C1,beacco,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,0.0,0.0,0.0,0.0,3.4423,0.0,0.0657,C1,word_pos,passif,N,passif,NOM,passif,NOUN,11762,9315.0
pastas,NOUN,C1,crf_first_attested,1.6042,0.0333,0.0,0.0,0.0,0.0,1.6042,0.0,0.0333,,,,,,,,,crf_only,pastas,N,,,pastas,NOUN,11773,
